REQUEST_ID,PICKUP_POINT,DRIVER_ID,STATUS,REQUEST_TIMESTAMP,DROP_TIMESTAMP,REQUEST_HOUR,REQUEST_DAY,TIME_SLOT
2128,Airport,,No Cars Available,07-12-2016 17:06,,17,07-12-2016,Evening
2140,City,,No Cars Available,07-12-2016 17:09,,17,07-12-2016,Evening
2142,Airport,,No Cars Available,07-12-2016 17:13,,17,07-12-2016,Evening
2133,Airport,,No Cars Available,07-12-2016 17:16,,17,07-12-2016,Evening
2138,Airport,,No Cars Available,07-12-2016 17:17,,17,07-12-2016,Evening
2139,City,,No Cars Available,07-12-2016 17:17,,17,07-12-2016,Evening
2141,Airport,,No Cars Available,07-12-2016 17:18,,17,07-12-2016,Evening
2149,Airport,,No Cars Available,07-12-2016 17:18,,17,07-12-2016,Evening
2145,Airport,,No Cars Available,07-12-2016 17:19,,17,07-12-2016,Evening
2153,City,,No Cars Available,07-12-2016 17:19,,17,07-12-2016,Evening
2144,Airport,,No Cars Available,07-12-2016 17:21,,17,07-12-2016,Evening
2137,Airport,,No Cars Available,07-12-2016 17:22,,17,07-12-2016,Evening
2151,Airport,,No Cars Available,07-12-2016 17:23,,17,07-12-2016,Evening
2155,Airport,,No Cars Available,07-12-2016 17:23,,17,07-12-2016,Evening
2159,Airport,,No Cars Available,07-12-2016 17:25,,17,07-12-2016,Evening
2154,Airport,,No Cars Available,07-12-2016 17:26,,17,07-12-2016,Evening
2158,Airport,,No Cars Available,07-12-2016 17:26,,17,07-12-2016,Evening
2156,Airport,,No Cars Available,07-12-2016 17:27,,17,07-12-2016,Evening
2164,Airport,,No Cars Available,07-12-2016 17:28,,17,07-12-2016,Evening
2161,Airport,,No Cars Available,07-12-2016 17:29,,17,07-12-2016,Evening
2157,Airport,,No Cars Available,07-12-2016 17:30,,17,07-12-2016,Evening
2170,Airport,,No Cars Available,07-12-2016 17:35,,17,07-12-2016,Evening
2175,Airport,,No Cars Available,07-12-2016 17:35,,17,07-12-2016,Evening
2174,Airport,,No Cars Available,07-12-2016 17:36,,17,07-12-2016,Evening
2176,Airport,,No Cars Available,07-12-2016 17:37,,17,07-12-2016,Evening
2171,Airport,,No Cars Available,07-12-2016 17:38,,17,07-12-2016,Evening
2178,Airport,,No Cars Available,07-12-2016 17:38,,17,07-12-2016,Evening
2183,Airport,,No Cars Available,07-12-2016 17:40,,17,07-12-2016,Evening
2172,City,,No Cars Available,07-12-2016 17:40,,17,07-12-2016,Evening
2177,City,,No Cars Available,07-12-2016 17:41,,17,07-12-2016,Evening
2184,Airport,,No Cars Available,07-12-2016 17:42,,17,07-12-2016,Evening
2186,City,,No Cars Available,07-12-2016 17:43,,17,07-12-2016,Evening
2189,Airport,,No Cars Available,07-12-2016 17:43,,17,07-12-2016,Evening
2185,Airport,,No Cars Available,07-12-2016 17:43,,17,07-12-2016,Evening
2188,Airport,,No Cars Available,07-12-2016 17:46,,17,07-12-2016,Evening
2196,Airport,,No Cars Available,07-12-2016 17:46,,17,07-12-2016,Evening
2190,Airport,,No Cars Available,07-12-2016 17:46,,17,07-12-2016,Evening
2191,Airport,,No Cars Available,07-12-2016 17:46,,17,07-12-2016,Evening
2193,Airport,,No Cars Available,07-12-2016 17:47,,17,07-12-2016,Evening
2199,Airport,,No Cars Available,07-12-2016 17:47,,17,07-12-2016,Evening
2194,Airport,,No Cars Available,07-12-2016 17:48,,17,07-12-2016,Evening
2201,Airport,,No Cars Available,07-12-2016 17:49,,17,07-12-2016,Evening
2204,Airport,,No Cars Available,07-12-2016 17:51,,17,07-12-2016,Evening
2198,Airport,,No Cars Available,07-12-2016 17:51,,17,07-12-2016,Evening
2202,Airport,,No Cars Available,07-12-2016 17:52,,17,07-12-2016,Evening
2205,Airport,,No Cars Available,07-12-2016 17:54,,17,07-12-2016,Evening
2212,Airport,,No Cars Available,07-12-2016 17:56,,17,07-12-2016,Evening
2213,Airport,,No Cars Available,07-12-2016 17:58,,17,07-12-2016,Evening
2215,Airport,,No Cars Available,07-12-2016 17:59,,17,07-12-2016,Evening
2219,Airport,,No Cars Available,07-12-2016 18:00,,18,07-12-2016,Evening
2214,Airport,,No Cars Available,07-12-2016 18:01,,18,07-12-2016,Evening
2216,Airport,,No Cars Available,07-12-2016 18:02,,18,07-12-2016,Evening
2217,City,,No Cars Available,07-12-2016 18:02,,18,07-12-2016,Evening
2210,Airport,,No Cars Available,07-12-2016 18:03,,18,07-12-2016,Evening
2218,Airport,,No Cars Available,07-12-2016 18:04,,18,07-12-2016,Evening
2228,Airport,,No Cars Available,07-12-2016 18:06,,18,07-12-2016,Evening
2229,Airport,,No Cars Available,07-12-2016 18:08,,18,07-12-2016,Evening
2226,Airport,,No Cars Available,07-12-2016 18:08,,18,07-12-2016,Evening
2224,Airport,,No Cars Available,07-12-2016 18:08,,18,07-12-2016,Evening
2221,Airport,,No Cars Available,07-12-2016 18:09,,18,07-12-2016,Evening
2230,Airport,,No Cars Available,07-12-2016 18:10,,18,07-12-2016,Evening
2225,Airport,,No Cars Available,07-12-2016 18:11,,18,07-12-2016,Evening
2231,Airport,,No Cars Available,07-12-2016 18:11,,18,07-12-2016,Evening
2220,Airport,,No Cars Available,07-12-2016 18:12,,18,07-12-2016,Evening
2232,Airport,,No Cars Available,07-12-2016 18:13,,18,07-12-2016,Evening
2239,Airport,,No Cars Available,07-12-2016 18:14,,18,07-12-2016,Evening
2233,Airport,,No Cars Available,07-12-2016 18:16,,18,07-12-2016,Evening
2243,Airport,,No Cars Available,07-12-2016 18:16,,18,07-12-2016,Evening
2241,Airport,,No Cars Available,07-12-2016 18:17,,18,07-12-2016,Evening
2238,Airport,,No Cars Available,07-12-2016 18:20,,18,07-12-2016,Evening
2242,Airport,,No Cars Available,07-12-2016 18:20,,18,07-12-2016,Evening
2255,Airport,,No Cars Available,07-12-2016 18:21,,18,07-12-2016,Evening
2244,Airport,,No Cars Available,07-12-2016 18:22,,18,07-12-2016,Evening
2247,Airport,,No Cars Available,07-12-2016 18:24,,18,07-12-2016,Evening
2245,Airport,,No Cars Available,07-12-2016 18:24,,18,07-12-2016,Evening
2258,Airport,,No Cars Available,07-12-2016 18:25,,18,07-12-2016,Evening
2260,Airport,,No Cars Available,07-12-2016 18:25,,18,07-12-2016,Evening
2254,Airport,,No Cars Available,07-12-2016 18:25,,18,07-12-2016,Evening
2250,Airport,,No Cars Available,07-12-2016 18:26,,18,07-12-2016,Evening
2263,Airport,,No Cars Available,07-12-2016 18:27,,18,07-12-2016,Evening
2261,Airport,,No Cars Available,07-12-2016 18:28,,18,07-12-2016,Evening
2246,Airport,,No Cars Available,07-12-2016 18:30,,18,07-12-2016,Evening
2257,Airport,,No Cars Available,07-12-2016 18:30,,18,07-12-2016,Evening
2271,City,,No Cars Available,07-12-2016 18:32,,18,07-12-2016,Evening
2265,Airport,,No Cars Available,07-12-2016 18:32,,18,07-12-2016,Evening
2264,Airport,,No Cars Available,07-12-2016 18:32,,18,07-12-2016,Evening
2251,Airport,,No Cars Available,07-12-2016 18:32,,18,07-12-2016,Evening
2269,Airport,,No Cars Available,07-12-2016 18:33,,18,07-12-2016,Evening
2278,Airport,,No Cars Available,07-12-2016 18:36,,18,07-12-2016,Evening
2273,Airport,,No Cars Available,07-12-2016 18:36,,18,07-12-2016,Evening
2281,Airport,,No Cars Available,07-12-2016 18:36,,18,07-12-2016,Evening
2272,Airport,,No Cars Available,07-12-2016 18:39,,18,07-12-2016,Evening
2280,Airport,,No Cars Available,07-12-2016 18:40,,18,07-12-2016,Evening
2287,Airport,,No Cars Available,07-12-2016 18:40,,18,07-12-2016,Evening
2284,Airport,,No Cars Available,07-12-2016 18:41,,18,07-12-2016,Evening
2286,Airport,,No Cars Available,07-12-2016 18:41,,18,07-12-2016,Evening
2283,Airport,,No Cars Available,07-12-2016 18:41,,18,07-12-2016,Evening
2289,Airport,,No Cars Available,07-12-2016 18:41,,18,07-12-2016,Evening
2288,Airport,,No Cars Available,07-12-2016 18:42,,18,07-12-2016,Evening
2291,Airport,,No Cars Available,07-12-2016 18:46,,18,07-12-2016,Evening
2302,Airport,,No Cars Available,07-12-2016 18:47,,18,07-12-2016,Evening
2290,Airport,,No Cars Available,07-12-2016 18:48,,18,07-12-2016,Evening
2296,Airport,,No Cars Available,07-12-2016 18:48,,18,07-12-2016,Evening
2299,Airport,,No Cars Available,07-12-2016 18:49,,18,07-12-2016,Evening
2301,Airport,,No Cars Available,07-12-2016 18:50,,18,07-12-2016,Evening
2293,Airport,,No Cars Available,07-12-2016 18:50,,18,07-12-2016,Evening
2298,Airport,,No Cars Available,07-12-2016 18:53,,18,07-12-2016,Evening
2303,Airport,,No Cars Available,07-12-2016 18:53,,18,07-12-2016,Evening
2300,Airport,,No Cars Available,07-12-2016 18:53,,18,07-12-2016,Evening
2297,Airport,,No Cars Available,07-12-2016 18:54,,18,07-12-2016,Evening
2315,Airport,,No Cars Available,07-12-2016 18:58,,18,07-12-2016,Evening
2312,Airport,,No Cars Available,07-12-2016 18:58,,18,07-12-2016,Evening
2309,Airport,,No Cars Available,07-12-2016 18:59,,18,07-12-2016,Evening
2304,Airport,,No Cars Available,07-12-2016 18:59,,18,07-12-2016,Evening
2314,Airport,,No Cars Available,07-12-2016 18:59,,18,07-12-2016,Evening
2308,Airport,,No Cars Available,07-12-2016 19:02,,19,07-12-2016,Evening
2317,Airport,,No Cars Available,07-12-2016 19:02,,19,07-12-2016,Evening
2313,Airport,,No Cars Available,07-12-2016 19:03,,19,07-12-2016,Evening
2306,City,,No Cars Available,07-12-2016 19:03,,19,07-12-2016,Evening
2316,Airport,,No Cars Available,07-12-2016 19:04,,19,07-12-2016,Evening
2321,Airport,,No Cars Available,07-12-2016 19:04,,19,07-12-2016,Evening
2318,Airport,,No Cars Available,07-12-2016 19:04,,19,07-12-2016,Evening
2319,Airport,,No Cars Available,07-12-2016 19:07,,19,07-12-2016,Evening
2320,Airport,,No Cars Available,07-12-2016 19:07,,19,07-12-2016,Evening
2324,Airport,,No Cars Available,07-12-2016 19:08,,19,07-12-2016,Evening
2322,Airport,,No Cars Available,07-12-2016 19:09,,19,07-12-2016,Evening
2329,Airport,,No Cars Available,07-12-2016 19:10,,19,07-12-2016,Evening
2325,Airport,,No Cars Available,07-12-2016 19:10,,19,07-12-2016,Evening
2344,Airport,,No Cars Available,07-12-2016 19:13,,19,07-12-2016,Evening
2334,Airport,,No Cars Available,07-12-2016 19:14,,19,07-12-2016,Evening
2330,Airport,,No Cars Available,07-12-2016 19:15,,19,07-12-2016,Evening
2337,Airport,,No Cars Available,07-12-2016 19:15,,19,07-12-2016,Evening
2326,Airport,,No Cars Available,07-12-2016 19:16,,19,07-12-2016,Evening
2341,Airport,,No Cars Available,07-12-2016 19:17,,19,07-12-2016,Evening
2332,City,,No Cars Available,07-12-2016 19:17,,19,07-12-2016,Evening
2338,Airport,,No Cars Available,07-12-2016 19:17,,19,07-12-2016,Evening
2333,Airport,,No Cars Available,07-12-2016 19:17,,19,07-12-2016,Evening
2336,Airport,,No Cars Available,07-12-2016 19:18,,19,07-12-2016,Evening
2342,Airport,,No Cars Available,07-12-2016 19:18,,19,07-12-2016,Evening
2343,Airport,,No Cars Available,07-12-2016 19:19,,19,07-12-2016,Evening
2351,City,,No Cars Available,07-12-2016 19:20,,19,07-12-2016,Evening
2345,Airport,,No Cars Available,07-12-2016 19:20,,19,07-12-2016,Evening
2350,City,,No Cars Available,07-12-2016 19:24,,19,07-12-2016,Evening
2352,Airport,,No Cars Available,07-12-2016 19:26,,19,07-12-2016,Evening
2361,Airport,,No Cars Available,07-12-2016 19:28,,19,07-12-2016,Evening
2364,Airport,,No Cars Available,07-12-2016 19:29,,19,07-12-2016,Evening
2355,Airport,,No Cars Available,07-12-2016 19:31,,19,07-12-2016,Evening
2357,Airport,,No Cars Available,07-12-2016 19:31,,19,07-12-2016,Evening
2366,Airport,,No Cars Available,07-12-2016 19:33,,19,07-12-2016,Evening
2367,Airport,,No Cars Available,07-12-2016 19:35,,19,07-12-2016,Evening
2358,Airport,,No Cars Available,07-12-2016 19:35,,19,07-12-2016,Evening
2362,Airport,,No Cars Available,07-12-2016 19:36,,19,07-12-2016,Evening
2371,Airport,,No Cars Available,07-12-2016 19:37,,19,07-12-2016,Evening
2369,City,,No Cars Available,07-12-2016 19:37,,19,07-12-2016,Evening
2380,Airport,,No Cars Available,07-12-2016 19:39,,19,07-12-2016,Evening
2377,Airport,,No Cars Available,07-12-2016 19:40,,19,07-12-2016,Evening
2384,Airport,,No Cars Available,07-12-2016 19:40,,19,07-12-2016,Evening
2374,Airport,,No Cars Available,07-12-2016 19:41,,19,07-12-2016,Evening
2379,Airport,,No Cars Available,07-12-2016 19:43,,19,07-12-2016,Evening
2376,City,,No Cars Available,07-12-2016 19:43,,19,07-12-2016,Evening
2378,Airport,,No Cars Available,07-12-2016 19:44,,19,07-12-2016,Evening
2388,Airport,,No Cars Available,07-12-2016 19:46,,19,07-12-2016,Evening
2383,Airport,,No Cars Available,07-12-2016 19:47,,19,07-12-2016,Evening
2385,Airport,,No Cars Available,07-12-2016 19:47,,19,07-12-2016,Evening
2391,Airport,,No Cars Available,07-12-2016 19:48,,19,07-12-2016,Evening
2386,Airport,,No Cars Available,07-12-2016 19:51,,19,07-12-2016,Evening
2394,Airport,,No Cars Available,07-12-2016 19:52,,19,07-12-2016,Evening
2402,Airport,,No Cars Available,07-12-2016 19:53,,19,07-12-2016,Evening
2390,Airport,,No Cars Available,07-12-2016 19:53,,19,07-12-2016,Evening
2401,Airport,,No Cars Available,07-12-2016 19:55,,19,07-12-2016,Evening
2400,Airport,,No Cars Available,07-12-2016 19:55,,19,07-12-2016,Evening
2403,Airport,,No Cars Available,07-12-2016 19:55,,19,07-12-2016,Evening
2414,Airport,,No Cars Available,07-12-2016 19:56,,19,07-12-2016,Evening
2393,Airport,,No Cars Available,07-12-2016 19:58,,19,07-12-2016,Evening
2398,Airport,,No Cars Available,07-12-2016 19:59,,19,07-12-2016,Evening
2408,Airport,,No Cars Available,07-12-2016 20:01,,20,07-12-2016,Evening
2415,Airport,,No Cars Available,07-12-2016 20:01,,20,07-12-2016,Evening
2421,Airport,,No Cars Available,07-12-2016 20:07,,20,07-12-2016,Evening
2419,Airport,,No Cars Available,07-12-2016 20:09,,20,07-12-2016,Evening
2409,Airport,,No Cars Available,07-12-2016 20:10,,20,07-12-2016,Evening
2428,Airport,,No Cars Available,07-12-2016 20:10,,20,07-12-2016,Evening
2426,Airport,,No Cars Available,07-12-2016 20:10,,20,07-12-2016,Evening
2422,Airport,,No Cars Available,07-12-2016 20:10,,20,07-12-2016,Evening
2427,Airport,,No Cars Available,07-12-2016 20:12,,20,07-12-2016,Evening
2425,Airport,,No Cars Available,07-12-2016 20:13,,20,07-12-2016,Evening
2429,Airport,,No Cars Available,07-12-2016 20:17,,20,07-12-2016,Evening
2431,Airport,,No Cars Available,07-12-2016 20:19,,20,07-12-2016,Evening
2439,Airport,,No Cars Available,07-12-2016 20:19,,20,07-12-2016,Evening
2433,Airport,,No Cars Available,07-12-2016 20:19,,20,07-12-2016,Evening
2450,Airport,,No Cars Available,07-12-2016 20:20,,20,07-12-2016,Evening
2440,Airport,,No Cars Available,07-12-2016 20:21,,20,07-12-2016,Evening
2442,Airport,,No Cars Available,07-12-2016 20:22,,20,07-12-2016,Evening
2443,Airport,,No Cars Available,07-12-2016 20:23,,20,07-12-2016,Evening
2446,Airport,,No Cars Available,07-12-2016 20:25,,20,07-12-2016,Evening
2455,Airport,,No Cars Available,07-12-2016 20:25,,20,07-12-2016,Evening
2453,Airport,,No Cars Available,07-12-2016 20:25,,20,07-12-2016,Evening
2452,Airport,,No Cars Available,07-12-2016 20:27,,20,07-12-2016,Evening
2454,Airport,,No Cars Available,07-12-2016 20:28,,20,07-12-2016,Evening
2451,Airport,,No Cars Available,07-12-2016 20:29,,20,07-12-2016,Evening
2438,Airport,,No Cars Available,07-12-2016 20:29,,20,07-12-2016,Evening
2462,Airport,,No Cars Available,07-12-2016 20:31,,20,07-12-2016,Evening
2468,Airport,,No Cars Available,07-12-2016 20:31,,20,07-12-2016,Evening
2456,Airport,,No Cars Available,07-12-2016 20:31,,20,07-12-2016,Evening
2471,Airport,,No Cars Available,07-12-2016 20:35,,20,07-12-2016,Evening
2464,Airport,,No Cars Available,07-12-2016 20:37,,20,07-12-2016,Evening
2477,Airport,,No Cars Available,07-12-2016 20:38,,20,07-12-2016,Evening
2472,Airport,,No Cars Available,07-12-2016 20:39,,20,07-12-2016,Evening
2470,Airport,,No Cars Available,07-12-2016 20:40,,20,07-12-2016,Evening
2476,Airport,,No Cars Available,07-12-2016 20:42,,20,07-12-2016,Evening
2475,Airport,,No Cars Available,07-12-2016 20:44,,20,07-12-2016,Evening
2478,Airport,,No Cars Available,07-12-2016 20:44,,20,07-12-2016,Evening
2493,Airport,,No Cars Available,07-12-2016 20:48,,20,07-12-2016,Evening
2488,Airport,,No Cars Available,07-12-2016 20:48,,20,07-12-2016,Evening
2495,Airport,,No Cars Available,07-12-2016 20:49,,20,07-12-2016,Evening
2485,Airport,,No Cars Available,07-12-2016 20:50,,20,07-12-2016,Evening
2489,Airport,,No Cars Available,07-12-2016 20:50,,20,07-12-2016,Evening
2479,Airport,,No Cars Available,07-12-2016 20:50,,20,07-12-2016,Evening
2487,Airport,,No Cars Available,07-12-2016 20:51,,20,07-12-2016,Evening
2492,Airport,,No Cars Available,07-12-2016 20:52,,20,07-12-2016,Evening
2500,Airport,,No Cars Available,07-12-2016 20:54,,20,07-12-2016,Evening
2504,Airport,,No Cars Available,07-12-2016 20:55,,20,07-12-2016,Evening
2503,Airport,,No Cars Available,07-12-2016 20:55,,20,07-12-2016,Evening
2490,Airport,,No Cars Available,07-12-2016 20:56,,20,07-12-2016,Evening
2502,Airport,,No Cars Available,07-12-2016 20:56,,20,07-12-2016,Evening
2494,Airport,,No Cars Available,07-12-2016 20:57,,20,07-12-2016,Evening
2501,Airport,,No Cars Available,07-12-2016 20:59,,20,07-12-2016,Evening
2498,Airport,,No Cars Available,07-12-2016 21:00,,21,07-12-2016,Night
2512,Airport,,No Cars Available,07-12-2016 21:03,,21,07-12-2016,Night
2514,Airport,,No Cars Available,07-12-2016 21:07,,21,07-12-2016,Night
2519,Airport,,No Cars Available,07-12-2016 21:07,,21,07-12-2016,Night
2513,Airport,,No Cars Available,07-12-2016 21:08,,21,07-12-2016,Night
2515,Airport,,No Cars Available,07-12-2016 21:08,,21,07-12-2016,Night
2522,City,,No Cars Available,07-12-2016 21:09,,21,07-12-2016,Night
2528,Airport,,No Cars Available,07-12-2016 21:11,,21,07-12-2016,Night
2523,Airport,,No Cars Available,07-12-2016 21:11,,21,07-12-2016,Night
2529,Airport,,No Cars Available,07-12-2016 21:12,,21,07-12-2016,Night
2521,Airport,,No Cars Available,07-12-2016 21:13,,21,07-12-2016,Night
2525,Airport,,No Cars Available,07-12-2016 21:15,,21,07-12-2016,Night
2541,Airport,,No Cars Available,07-12-2016 21:15,,21,07-12-2016,Night
2536,Airport,,No Cars Available,07-12-2016 21:15,,21,07-12-2016,Night
2546,Airport,,No Cars Available,07-12-2016 21:16,,21,07-12-2016,Night
2531,Airport,,No Cars Available,07-12-2016 21:16,,21,07-12-2016,Night
2542,Airport,,No Cars Available,07-12-2016 21:16,,21,07-12-2016,Night
2534,City,,No Cars Available,07-12-2016 21:18,,21,07-12-2016,Night
2539,Airport,,No Cars Available,07-12-2016 21:19,,21,07-12-2016,Night
2533,Airport,,No Cars Available,07-12-2016 21:19,,21,07-12-2016,Night
2558,Airport,,No Cars Available,07-12-2016 21:21,,21,07-12-2016,Night
2550,Airport,,No Cars Available,07-12-2016 21:21,,21,07-12-2016,Night
2547,Airport,,No Cars Available,07-12-2016 21:22,,21,07-12-2016,Night
2538,Airport,,No Cars Available,07-12-2016 21:22,,21,07-12-2016,Night
2557,Airport,,No Cars Available,07-12-2016 21:23,,21,07-12-2016,Night
2563,Airport,,No Cars Available,07-12-2016 21:24,,21,07-12-2016,Night
2548,Airport,,No Cars Available,07-12-2016 21:24,,21,07-12-2016,Night
2551,Airport,,No Cars Available,07-12-2016 21:26,,21,07-12-2016,Night
2555,Airport,,No Cars Available,07-12-2016 21:28,,21,07-12-2016,Night
2549,Airport,,No Cars Available,07-12-2016 21:28,,21,07-12-2016,Night
2554,Airport,,No Cars Available,07-12-2016 21:30,,21,07-12-2016,Night
2566,Airport,,No Cars Available,07-12-2016 21:31,,21,07-12-2016,Night
2562,Airport,,No Cars Available,07-12-2016 21:32,,21,07-12-2016,Night
2571,Airport,,No Cars Available,07-12-2016 21:32,,21,07-12-2016,Night
2565,Airport,,No Cars Available,07-12-2016 21:32,,21,07-12-2016,Night
2575,Airport,,No Cars Available,07-12-2016 21:33,,21,07-12-2016,Night
2568,Airport,,No Cars Available,07-12-2016 21:34,,21,07-12-2016,Night
2570,Airport,,No Cars Available,07-12-2016 21:34,,21,07-12-2016,Night
2564,Airport,,No Cars Available,07-12-2016 21:35,,21,07-12-2016,Night
2581,Airport,,No Cars Available,07-12-2016 21:35,,21,07-12-2016,Night
2576,Airport,,No Cars Available,07-12-2016 21:36,,21,07-12-2016,Night
2579,Airport,,No Cars Available,07-12-2016 21:38,,21,07-12-2016,Night
2574,Airport,,No Cars Available,07-12-2016 21:38,,21,07-12-2016,Night
2577,Airport,,No Cars Available,07-12-2016 21:38,,21,07-12-2016,Night
2580,Airport,,No Cars Available,07-12-2016 21:39,,21,07-12-2016,Night
2583,Airport,,No Cars Available,07-12-2016 21:41,,21,07-12-2016,Night
2573,Airport,,No Cars Available,07-12-2016 21:42,,21,07-12-2016,Night
2578,Airport,,No Cars Available,07-12-2016 21:42,,21,07-12-2016,Night
2590,Airport,,No Cars Available,07-12-2016 21:42,,21,07-12-2016,Night
2585,Airport,,No Cars Available,07-12-2016 21:42,,21,07-12-2016,Night
2594,Airport,,No Cars Available,07-12-2016 21:44,,21,07-12-2016,Night
2586,Airport,,No Cars Available,07-12-2016 21:45,,21,07-12-2016,Night
2587,Airport,,No Cars Available,07-12-2016 21:45,,21,07-12-2016,Night
2595,Airport,,No Cars Available,07-12-2016 21:49,,21,07-12-2016,Night
2599,Airport,,No Cars Available,07-12-2016 21:51,,21,07-12-2016,Night
2592,Airport,,No Cars Available,07-12-2016 21:52,,21,07-12-2016,Night
